,year,month,day,irradiance
5064,2021,6,21,6.26
5065,2021,6,22,6.54
5066,2021,6,23,6.56
5067,2021,6,24,5.54
5068,2021,6,25,6.58
5069,2021,6,26,6.06
5070,2021,6,27,6.1
5071,2021,6,28,6.31
5072,2021,6,29,7.06
5073,2021,6,30,6.83
5074,2022,6,1,6.13
5075,2022,6,2,6.31
5076,2022,6,3,7.26
5077,2022,6,4,7.35
5078,2022,6,5,7.29
5079,2022,6,6,7.44
5080,2022,6,7,6.25
5081,2022,6,8,6.59
5082,2022,6,9,6.5
5083,2022,6,10,6.5
5084,2022,6,11,7.03
5085,2022,6,12,6.88
5086,2022,6,13,5.46
5087,2022,6,14,5.17
5088,2022,6,15,7.1
5089,2022,6,16,6.71
5090,2022,6,17,4.76
5091,2022,6,18,4.96
5092,2022,6,19,2.85
5093,2022,6,20,4.56
5094,2022,6,21,4.93
5095,2022,6,22,6.06
5096,2022,6,23,6.84
5097,2022,6,24,7.12
5098,2022,6,25,7.31
5099,2022,6,26,6.5
5100,2022,6,27,5.64
5101,2022,6,28,4.74
5102,2022,6,29,4.96
5103,2022,6,30,1.07
5104,2008,6,1,6.69
5105,2008,6,2,6.47
5106,2008,6,3,4.51
5107,2008,6,4,6.83
5108,2008,6,5,5.36
5109,2008,6,6,6.32
5110,2008,6,7,4.17
5111,2008,6,8,5.85
5112,2008,6,9,5.64
5113,2008,6,10,5.58
5114,2008,6,11,5.66
5115,2008,6,12,4.44
5116,2008,6,13,3.01
5117,2008,6,14,5.28
5118,2008,6,15,1.92
5119,2008,6,16,3.05
5120,2008,6,17,4.44
5121,2008,6,18,4.81
5122,2008,6,19,4.92
5123,2008,6,20,5.81
5124,2008,6,21,5.17
5125,2008,6,22,5.54
5126,2008,6,23,4.92
5127,2008,6,24,3.99
5128,2008,6,25,5.06
5129,2008,6,26,5.93
5130,2008,6,27,1.61
5131,2008,6,28,4.36
5132,2008,6,29,6.02
5133,2008,6,30,5.4
5134,2009,6,1,6.33
5135,2009,6,2,6.81
5136,2009,6,3,6.66
5137,2009,6,4,6.72
5138,2009,6,5,6.0
5139,2009,6,6,7.02
5140,2009,6,7,7.43
5141,2009,6,8,7.94
5142,2009,6,9,7.93
5143,2009,6,10,5.73
5144,2009,6,11,6.49
5145,2009,6,12,6.6
5146,2009,6,13,6.87
5147,2009,6,14,6.47
5148,2009,6,15,6.3
5149,2009,6,16,7.34
5150,2009,6,17,7.53
5151,2009,6,18,7.31
5152,2009,6,19,7.15
5153,2009,6,20,7.0
5154,2009,6,21,7.48
5155,2009,6,22,7.62
5156,2009,6,23,7.26
5157,2009,6,24,7.23
5158,2009,6,25,7.23
5159,2009,6,26,7.03
5160,2009,6,27,6.79
5161,2009,6,28,5.72
5162,2009,6,29,6.02
5163,2009,6,30,5.42
5164,2010,6,1,7.15
5165,2010,6,2,6.18
5166,2010,6,3,4.47
5167,2010,6,4,6.28
5168,2010,6,5,3.93
5169,2010,6,6,4.35
5170,2010,6,7,2.8
5171,2010,6,8,3.38
5172,2010,6,9,7.21
5173,2010,6,10,7.18
5174,2010,6,11,7.43
5175,2010,6,12,7.22
5176,2010,6,13,6.69
5177,2010,6,14,7.08
5178,2010,6,15,6.94
5179,2010,6,16,4.47
5180,2010,6,17,7.08
5181,2010,6,18,7.67
5182,2010,6,19,7.73
5183,2010,6,20,7.37
5184,2010,6,21,7.21
5185,2010,6,22,6.62
5186,2010,6,23,6.37
5187,2010,6,24,5.56
5188,2010,6,25,5.46
5189,2010,6,26,6.92
5190,2010,6,27,6.27
5191,2010,6,28,4.56
5192,2010,6,29,5.76
5193,2010,6,30,5.3
5194,2011,6,1,7.11
5195,2011,6,2,5.86
5196,2011,6,3,7.41
5197,2011,6,4,7.37
5198,2011,6,5,7.2
5199,2011,6,6,6.86
5200,2011,6,7,7.22
5201,2011,6,8,7.15
5202,2011,6,9,6.46
5203,2011,6,10,6.0
5204,2011,6,11,6.79
5205,2011,6,12,6.55
5206,2011,6,13,6.23
5207,2011,6,14,6.63
5208,2011,6,15,4.69
5209,2011,6,16,5.69
5210,2011,6,17,4.72
5211,2011,6,18,5.94
5212,2011,6,19,5.96
5213,2011,6,20,5.72
5214,2011,6,21,5.54
5215,2011,6,22,6.06
5216,2011,6,23,6.17
5217,2011,6,24,5.85
5218,2011,6,25,4.11
5219,2011,6,26,1.96
5220,2011,6,27,4.22
5221,2011,6,28,4.92
5222,2011,6,29,3.12
5223,2011,6,30,4.65
5224,2012,6,1,6.68
5225,2012,6,2,6.36
5226,2012,6,3,6.01
5227,2012,6,4,6.74
5228,2012,6,5,5.93
5229,2012,6,6,6.95
5230,2012,6,7,4.34
5231,2012,6,8,6.46
5232,2012,6,9,6.88
5233,2012,6,10,6.9
5234,2012,6,11,6.85
5235,2012,6,12,6.78
5236,2012,6,13,6.75
5237,2012,6,14,6.68
5238,2012,6,15,6.99
5239,2012,6,16,6.97
5240,2012,6,17,7.05
5241,2012,6,18,4.13
5242,2012,6,19,6.93
5243,2012,6,20,7.24
5244,2012,6,21,7.01
5245,2012,6,22,6.52
5246,2012,6,23,6.63
5247,2012,6,24,5.89
5248,2012,6,25,6.46
5249,2012,6,26,6.25
5250,2012,6,27,5.53
5251,2012,6,28,5.95
5252,2012,6,29,6.19
5253,2012,6,30,6.96
5254,2013,6,1,7.37
5255,2013,6,2,6.55
5256,2013,6,3,6.35
5257,2013,6,4,6.76
5258,2013,6,5,7.24
5259,2013,6,6,6.55
5260,2013,6,7,6.16
5261,2013,6,8,6.69
5262,2013,6,9,6.21
5263,2013,6,10,6.43
5264,2013,6,11,2.95
5265,2013,6,12,5.87
5266,2013,6,13,3.51
5267,2013,6,14,5.06
5268,2013,6,15,6.01
5269,2013,6,16,2.48
5270,2013,6,17,4.21
5271,2013,6,18,3.45
5272,2013,6,19,6.85
5273,2013,6,20,6.78
5274,2013,6,21,6.94
5275,2013,6,22,6.81
5276,2013,6,23,6.26
5277,2013,6,24,5.52
5278,2013,6,25,4.48
5279,2013,6,26,5.06
5280,2013,6,27,5.9
5281,2013,6,28,5.58
5282,2013,6,29,5.95
5283,2013,6,30,5.83
5284,2014,6,1,6.03
5285,2014,6,2,7.51
5286,2014,6,3,7.72
5287,2014,6,4,7.77
5288,2014,6,5,7.47
5289,2014,6,6,7.35
5290,2014,6,7,7.39
5291,2014,6,8,7.14
5292,2014,6,9,7.24
5293,2014,6,10,7.54
5294,2014,6,11,7.35
5295,2014,6,12,5.18
5296,2014,6,13,4.88
5297,2014,6,14,4.67
5298,2014,6,15,5.99
5299,2014,6,16,6.6
5300,2014,6,17,6.81
5301,2014,6,18,6.56
5302,2014,6,19,6.48
5303,2014,6,20,6.87
5304,2014,6,21,6.11
5305,2014,6,22,6.34
5306,2014,6,23,5.19
5307,2014,6,24,6.17
5308,2014,6,25,5.6
5309,2014,6,26,5.95
5310,2014,6,27,6.36
5311,2014,6,28,6.21
5312,2014,6,29,6.1
5313,2014,6,30,5.27
5314,2023,6,1,5.75
5315,2023,6,2,7.33
5316,2023,6,3,7.35
5317,2023,6,4,4.63
5318,2023,6,5,6.96
5319,2023,6,6,7.3
5320,2023,6,7,7.05
5321,2023,6,8,7.41
5322,2023,6,9,7.17
5323,2023,6,10,7.0
5324,2023,6,11,7.17
5325,2023,6,12,6.91
5326,2023,6,13,7.53
5327,2023,6,14,7.46
5328,2023,6,15,6.57
5329,2023,6,16,5.82
5330,2023,6,17,5.88
5331,2023,6,18,6.07
5332,2023,6,19,3.42
5333,2023,6,20,6.27
5334,2023,6,21,5.28
5335,2023,6,22,5.28
5336,2023,6,23,4.4
5337,2023,6,24,3.23
5338,2023,6,25,1.77
5339,2023,6,26,3.92
5340,2023,6,27,4.77
5341,2023,6,28,5.0
5342,2023,6,29,4.5
5343,2023,6,30,4.44
5344,2022,7,1,3.45
5345,2022,7,2,4.97
5346,2022,7,3,5.18
5347,2022,7,4,5.44
5348,2022,7,5,5.27
5349,2022,7,6,5.57
5350,2022,7,7,6.44
5351,2022,7,8,6.54
5352,2022,7,9,3.1
5353,2022,7,10,4.2
5354,2022,7,11,5.64
5355,2022,7,12,3.8
5356,2022,7,13,4.78
5357,2022,7,14,5.63
5358,2022,7,15,6.19
5359,2022,7,16,3.17
5360,2022,7,17,4.93
5361,2022,7,18,6.24
5362,2022,7,19,5.41
5363,2022,7,20,2.49
5364,2022,7,21,3.78
5365,2022,7,22,4.19
5366,2022,7,23,4.38
5367,2022,7,24,5.0
5368,2022,7,25,5.46
5369,2022,7,26,4.81
5370,2022,7,27,4.58
5371,2022,7,28,4.56
5372,2022,7,29,3.24
5373,2022,7,30,3.74
5374,2022,7,31,4.3
5375,2021,7,1,6.67
5376,2021,7,2,5.84
5377,2021,7,3,4.91
5378,2021,7,4,6.68
5379,2021,7,5,6.29
5380,2021,7,6,6.7
5381,2021,7,7,6.76
5382,2021,7,8,6.38
5383,2021,7,9,5.46
5384,2021,7,10,6.37
5385,2021,7,11,5.07
5386,2021,7,12,4.15
5387,2021,7,13,2.59
5388,2021,7,14,2.29
5389,2021,7,15,5.62
5390,2021,7,16,6.23
5391,2021,7,17,5.5
5392,2021,7,18,2.95
5393,2021,7,19,0.71
5394,2021,7,20,3.55
5395,2021,7,21,4.99
5396,2021,7,22,3.99
5397,2021,7,23,4.81
5398,2021,7,24,5.34
5399,2021,7,25,6.05
5400,2021,7,26,2.64
5401,2021,7,27,2.42
5402,2021,7,28,0.95
5403,2021,7,29,3.88
5404,2021,7,30,3.35
5405,2021,7,31,5.22
5406,2020,7,1,4.93
5407,2020,7,2,5.51
5408,2020,7,3,5.49
5409,2020,7,4,5.54
5410,2020,7,5,5.37
5411,2020,7,6,4.94
5412,2020,7,7,4.42
5413,2020,7,8,4.28
5414,2020,7,9,5.92
5415,2020,7,10,5.66
5416,2020,7,11,5.44
5417,2020,7,12,5.41
5418,2020,7,13,6.72
5419,2020,7,14,6.16
5420,2020,7,15,5.02
5421,2020,7,16,5.01
5422,2020,7,17,4.72
5423,2020,7,18,3.9
5424,2020,7,19,3.87
5425,2020,7,20,4.09
5426,2020,7,21,3.98
5427,2020,7,22,3.31
5428,2020,7,23,6.6
5429,2020,7,24,5.68
5430,2020,7,25,4.82
5431,2020,7,26,6.26
5432,2020,7,27,6.12
5433,2020,7,28,5.92
5434,2020,7,29,4.33
5435,2020,7,30,4.09
5436,2020,7,31,4.7
5437,2019,7,1,6.61
5438,2019,7,2,5.62
5439,2019,7,3,5.91
5440,2019,7,4,3.43
5441,2019,7,5,2.88
5442,2019,7,6,5.48
5443,2019,7,7,5.14
5444,2019,7,8,5.15
5445,2019,7,9,3.56
5446,2019,7,10,4.99
5447,2019,7,11,4.78
5448,2019,7,12,4.85
5449,2019,7,13,5.35
5450,2019,7,14,5.56
5451,2019,7,15,3.68
5452,2019,7,16,4.21
5453,2019,7,17,4.47
5454,2019,7,18,3.1
5455,2019,7,19,6.2
5456,2019,7,20,4.71
5457,2019,7,21,4.79
5458,2019,7,22,5.59
5459,2019,7,23,5.78
5460,2019,7,24,4.86
5461,2019,7,25,2.22
5462,2019,7,26,2.68
5463,2019,7,27,3.02
5464,2019,7,28,4.81
5465,2019,7,29,5.57
5466,2019,7,30,4.66
5467,2019,7,31,4.53
5468,2018,7,1,5.41
5469,2018,7,2,4.8
5470,2018,7,3,5.42
5471,2018,7,4,5.93
5472,2018,7,5,5.59
5473,2018,7,6,6.36
5474,2018,7,7,6.18
5475,2018,7,8,6.47
5476,2018,7,9,5.65
5477,2018,7,10,5.7
5478,2018,7,11,3.65
5479,2018,7,12,4.59
5480,2018,7,13,3.44
5481,2018,7,14,3.45
5482,2018,7,15,4.71
5483,2018,7,16,3.99
5484,2018,7,17,5.43
5485,2018,7,18,6.07
5486,2018,7,19,5.93
5487,2018,7,20,2.77
5488,2018,7,21,3.64
5489,2018,7,22,3.49
5490,2018,7,23,5.07
5491,2018,7,24,5.15
5492,2018,7,25,1.95
5493,2018,7,26,1.34
5494,2018,7,27,1.43
5495,2018,7,28,3.5
5496,2018,7,29,5.18
5497,2018,7,30,4.17
5498,2018,7,31,3.66
5499,2017,7,1,5.71
5500,2017,7,2,2.92
5501,2017,7,3,5.49
5502,2017,7,4,5.93
5503,2017,7,5,4.69
5504,2017,7,6,3.9
5505,2017,7,7,5.07
5506,2017,7,8,5.59
5507,2017,7,9,5.92
5508,2017,7,10,6.23
5509,2017,7,11,4.51
5510,2017,7,12,4.09
5511,2017,7,13,6.22
5512,2017,7,14,6.41
5513,2017,7,15,4.75
5514,2017,7,16,4.4
5515,2017,7,17,2.55
5516,2017,7,18,6.56
5517,2017,7,19,6.66
5518,2017,7,20,4.54
5519,2017,7,21,6.17
5520,2017,7,22,4.67
5521,2017,7,23,4.64
5522,2017,7,24,5.09
5523,2017,7,25,4.5
5524,2017,7,26,5.43
5525,2017,7,27,5.04
5526,2017,7,28,5.46
5527,2017,7,29,5.11
5528,2017,7,30,4.93
5529,2017,7,31,3.44
5530,2016,7,1,4.58
5531,2016,7,2,2.86
5532,2016,7,3,3.12
5533,2016,7,4,4.21
5534,2016,7,5,5.42
5535,2016,7,6,5.01
5536,2016,7,7,5.44
5537,2016,7,8,3.1
5538,2016,7,9,5.29
5539,2016,7,10,5.03
5540,2016,7,11,3.86
5541,2016,7,12,4.58
5542,2016,7,13,5.08
5543,2016,7,14,4.44
5544,2016,7,15,3.71
5545,2016,7,16,1.51
5546,2016,7,17,2.19
5547,2016,7,18,4.36
5548,2016,7,19,6.43
5549,2016,7,20,6.35
5550,2016,7,21,6.16
5551,2016,7,22,5.55
5552,2016,7,23,5.28
5553,2016,7,24,4.54
5554,2016,7,25,4.14
5555,2016,7,26,3.63
5556,2016,7,27,2.53
5557,2016,7,28,3.94
5558,2016,7,29,2.24
5559,2016,7,30,3.14
5560,2016,7,31,3.26
5561,2015,7,1,6.55
5562,2015,7,2,6.39
5563,2015,7,3,6.29
5564,2015,7,4,6.06
5565,2015,7,5,5.62
5566,2015,7,6,2.85
5567,2015,7,7,4.5
5568,2015,7,8,5.66
5569,2015,7,9,3.78
5570,2015,7,10,1.3
5571,2015,7,11,1.44
5572,2015,7,12,1.67
5573,2015,7,13,6.26
5574,2015,7,14,6.55
5575,2015,7,15,6.76
5576,2015,7,16,5.18
5577,2015,7,17,4.77
5578,2015,7,18,3.33
5579,2015,7,19,4.95
5580,2015,7,20,3.42
5581,2015,7,21,5.51
5582,2015,7,22,6.05
5583,2015,7,23,6.01
5584,2015,7,24,5.38
5585,2015,7,25,5.95
5586,2015,7,26,5.29
5587,2015,7,27,6.12
5588,2015,7,28,6.04
5589,2015,7,29,3.89
5590,2015,7,30,4.13
5591,2015,7,31,3.79
5592,2023,7,1,4.83
5593,2023,7,2,5.48
5594,2023,7,3,6.01
5595,2023,7,4,4.12
5596,2023,7,5,4.67
5597,2023,7,6,3.26
5598,2023,7,7,4.09
5599,2023,7,8,2.01
5600,2023,7,9,2.49
5601,2023,7,10,3.47
5602,2023,7,11,3.6
5603,2023,7,12,4.42
5604,2023,7,13,4.54
5605,2023,7,14,3.82
5606,2023,7,15,3.23
5607,2023,7,16,4.84
5608,2023,7,17,4.26
5609,2023,7,18,2.79
5610,2023,7,19,5.63
5611,2023,7,20,6.61
5612,2023,7,21,4.84
5613,2023,7,22,5.39
5614,2023,7,23,6.0
5615,2023,7,24,6.36
5616,2023,7,25,4.97
5617,2023,7,26,2.22
5618,2023,7,27,5.06
5619,2023,7,28,3.84
5620,2023,7,29,4.35
5621,2023,7,30,5.8
5622,2023,7,31,5.57
5623,2014,7,1,5.33
5624,2014,7,2,4.96
5625,2014,7,3,4.4
5626,2014,7,4,5.99
5627,2014,7,5,5.67
5628,2014,7,6,4.04
5629,2014,7,7,6.34
5630,2014,7,8,6.75
5631,2014,7,9,6.99
5632,2014,7,10,7.05
5633,2014,7,11,7.1
5634,2014,7,12,6.5
5635,2014,7,13,4.42
5636,2014,7,14,4.79
5637,2014,7,15,5.69
5638,2014,7,16,4.9
5639,2014,7,17,5.07
5640,2014,7,18,2.01
5641,2014,7,19,4.34
5642,2014,7,20,4.48
5643,2014,7,21,5.26
5644,2014,7,22,5.34
5645,2014,7,23,4.08
5646,2014,7,24,4.59
5647,2014,7,25,5.24
5648,2014,7,26,5.62
5649,2014,7,27,5.32
5650,2014,7,28,4.12
5651,2014,7,29,5.01
5652,2014,7,30,5.61
5653,2014,7,31,5.58
5654,2013,7,1,5.79
5655,2013,7,2,4.63
5656,2013,7,3,3.68
5657,2013,7,4,5.56
5658,2013,7,5,5.16
5659,2013,7,6,4.61
5660,2013,7,7,3.92
5661,2013,7,8,4.57
5662,2013,7,9,4.47
5663,2013,7,10,5.02
5664,2013,7,11,5.82
5665,2013,7,12,3.86
5666,2013,7,13,6.6
5667,2013,7,14,5.69
5668,2013,7,15,4.86
5669,2013,7,16,3.53
5670,2013,7,17,3.25
5671,2013,7,18,4.49
5672,2013,7,19,4.18
5673,2013,7,20,1.49
5674,2013,7,21,4.88
5675,2013,7,22,3.7
5676,2013,7,23,5.4
5677,2013,7,24,5.46
5678,2013,7,25,3.47
5679,2013,7,26,5.14
5680,2013,7,27,5.32
5681,2013,7,28,6.59
5682,2013,7,29,4.2
5683,2013,7,30,3.65
5684,2013,7,31,3.14
5685,2012,7,1,6.88
5686,2012,7,2,6.33
5687,2012,7,3,4.82
5688,2012,7,4,5.5
5689,2012,7,5,5.51
5690,2012,7,6,4.23
5691,2012,7,7,2.71
5692,2012,7,8,4.96
5693,2012,7,9,4.33
5694,2012,7,10,5.52
5695,2012,7,11,5.07
5696,2012,7,12,3.95
5697,2012,7,13,4.29
5698,2012,7,14,4.35
5699,2012,7,15,6.07
5700,2012,7,16,6.35
5701,2012,7,17,6.55
5702,2012,7,18,6.64
5703,2012,7,19,6.56
5704,2012,7,20,5.36
5705,2012,7,21,5.13
5706,2012,7,22,5.68
5707,2012,7,23,4.49
5708,2012,7,24,5.45
5709,2012,7,25,3.53
5710,2012,7,26,3.28
5711,2012,7,27,4.35
5712,2012,7,28,3.91
5713,2012,7,29,2.49
5714,2012,7,30,2.74
5715,2012,7,31,1.52
5716,2011,7,1,5.21
5717,2011,7,2,5.12
5718,2011,7,3,5.94
5719,2011,7,4,5.57
5720,2011,7,5,4.25
5721,2011,7,6,3.36
5722,2011,7,7,5.18
5723,2011,7,8,2.97
5724,2011,7,9,4.66
5725,2011,7,10,3.48
5726,2011,7,11,5.02
5727,2011,7,12,4.54
5728,2011,7,13,5.54
5729,2011,7,14,3.13
5730,2011,7,15,2.78
5731,2011,7,16,4.67
5732,2011,7,17,4.45
5733,2011,7,18,4.66
5734,2011,7,19,5.73
5735,2011,7,20,4.2
5736,2011,7,21,4.05
5737,2011,7,22,4.46
5738,2011,7,23,3.9
5739,2011,7,24,5.54
5740,2011,7,25,4.18
5741,2011,7,26,4.91
5742,2011,7,27,2.25
5743,2011,7,28,3.93
5744,2011,7,29,4.07
5745,2011,7,30,4.18
5746,2011,7,31,5.39
5747,2010,7,1,5.68
5748,2010,7,2,6.21
5749,2010,7,3,5.75
5750,2010,7,4,3.41
5751,2010,7,5,3.13
5752,2010,7,6,4.44
5753,2010,7,7,5.8
5754,2010,7,8,6.36
5755,2010,7,9,5.71
5756,2010,7,10,6.78
5757,2010,7,11,5.48
5758,2010,7,12,5.17
5759,2010,7,13,5.85
5760,2010,7,14,6.18
5761,2010,7,15,4.57
5762,2010,7,16,5.57
5763,2010,7,17,3.94
5764,2010,7,18,5.56
5765,2010,7,19,2.19
5766,2010,7,20,2.58
5767,2010,7,21,4.21
5768,2010,7,22,4.6
5769,2010,7,23,5.55
5770,2010,7,24,4.18
5771,2010,7,25,4.69
5772,2010,7,26,6.11
5773,2010,7,27,2.01
5774,2010,7,28,5.06
5775,2010,7,29,5.3
5776,2010,7,30,2.82
5777,2010,7,31,1.47
5778,2009,7,1,4.88
5779,2009,7,2,5.46
5780,2009,7,3,5.71
5781,2009,7,4,5.41
5782,2009,7,5,6.18
5783,2009,7,6,7.12
5784,2009,7,7,6.89
5785,2009,7,8,6.63
5786,2009,7,9,4.66
5787,2009,7,10,3.76
5788,2009,7,11,5.82
5789,2009,7,12,5.88
5790,2009,7,13,3.72
5791,2009,7,14,5.56
5792,2009,7,15,3.54
5793,2009,7,16,6.76
5794,2009,7,17,6.46
5795,2009,7,18,6.23
5796,2009,7,19,5.66
5797,2009,7,20,4.32
5798,2009,7,21,5.1
5799,2009,7,22,5.78
5800,2009,7,23,5.35
5801,2009,7,24,5.12
5802,2009,7,25,5.24
5803,2009,7,26,6.15
5804,2009,7,27,4.66
5805,2009,7,28,3.64
5806,2009,7,29,4.91
5807,2009,7,30,5.66
5808,2009,7,31,5.96
5809,2008,7,1,5.85
5810,2008,7,2,5.72
5811,2008,7,3,5.42
5812,2008,7,4,5.39
5813,2008,7,5,2.11
5814,2008,7,6,1.97
5815,2008,7,7,3.17
5816,2008,7,8,4.48
5817,2008,7,9,4.99
5818,2008,7,10,5.83
5819,2008,7,11,5.5
5820,2008,7,12,3.72
5821,2008,7,13,4.6
5822,2008,7,14,4.92
5823,2008,7,15,5.4
5824,2008,7,16,5.57
5825,2008,7,17,4.16
5826,2008,7,18,4.9
5827,2008,7,19,5.73
5828,2008,7,20,4.15
5829,2008,7,21,4.19
5830,2008,7,22,4.81
5831,2008,7,23,6.03
5832,2008,7,24,4.33
5833,2008,7,25,5.19
5834,2008,7,26,4.8
5835,2008,7,27,3.73
5836,2008,7,28,6.31
5837,2008,7,29,7.11
5838,2008,7,30,5.97
5839,2008,7,31,3.37
